scenario_seed,scenario_hash,generated,completed,abandoned,unfinished,unique_denied,waiting_pm,onboard_pm,crowding_pm,active_bus_min,deadhead_bus_min,excessive_wait_pm,first_denied_count,abandoned_count,mission_changes,terminal_unfinished_count,total_cost,total_cost_core,reward,mean_wait,p95_wait,completed_share,abandoned_share,unfinished_share,unique_denied_share,excessive_wait_share,censored_share,worst_route_id,worst_route_mean_wait,mean_headway_s,p95_headway_s,gap20_count,headway_target_violations,reserve_dispatches,reassigns,short_turns,recalls,decisions,wall_s,scenario_index,method,model_seed,split
7790826153805416586,07e30e9b9c1a339550ebe6f4f89c89dce7e96e6603153c83a2950f1038b78ae1,1665,1665,0,0,0,12385.5,10420.0,0.0,2160.0,0.0,127.5,0,0,0,0,16198.0,16198.0,-5.399333333333336,7.438738738738738,15.0,1.0,0.0,0.0,0.0,0.0636636636636636,0.0,0,7.614583333333333,914.6666666666666,960.0,2,10,0,0,0,0,120,0.4433727659998112,55,fixed,,validation
14169258007686049119,aea4226be00fb10c356ec02ce54fe3ec2a315875586915332a1f8946a28896a0,1521,1521,0,0,0,10853.0,9720.5,0.0,2160.0,0.0,87.0,0,0,0,0,14450.125,14450.125,-4.816708333333333,7.135437212360289,15.0,1.0,0.0,0.0,0.0,0.0558842866535174,0.0,2,7.273318872017353,913.6666666666666,946.5,2,7,0,0,0,0,120,0.4045793459990818,56,fixed,,validation
10465658921233839178,38ecad1d5e0176c552746fbae20323262b439609e08ab085ae4c0d1c0b97db77,1796,1796,0,0,0,13347.0,11818.5,0.0,2160.0,0.0,105.5,0,0,0,0,17487.125,17487.125,-5.829041666666667,7.4315144766147,15.0,1.0,0.0,0.0,0.0,0.0556792873051225,0.0,1,8.012448132780083,913.3333333333334,962.9999999999998,1,6,0,0,0,0,120,0.4541705979972903,57,fixed,,validation
5062259731771084839,ca8322ab25ba6b7083da9a5256f2a51ea90250473221579f86ee9d0a94e3c480,1661,1661,0,0,0,11976.5,10511.0,0.0,2160.0,0.0,100.0,0,0,0,0,15784.25,15784.25,-5.261416666666669,7.210415412402168,14.5,1.0,0.0,0.0,0.0,0.0463576158940397,0.0,2,7.606807511737089,914.0,962.9999999999998,2,7,0,0,0,0,120,0.4230907220007793,58,fixed,,validation
4282006796893477066,b3a581c18fa4c82b6403d221c597c42f7d2f6f64cb2b4079b345f99a60316784,1527,1527,0,0,0,11557.0,9917.5,0.0,2160.0,0.0,109.0,0,0,0,0,15225.375,15225.375,-5.075125000000004,7.568434839554682,15.0,1.0,0.0,0.0,0.0,0.0628683693516699,0.0,2,7.864044943820224,915.3333333333334,960.0,2,8,0,0,0,0,120,0.4233393219983554,59,fixed,,validation
13019904324637333104,5d659e81d42444d4018d888512d449ddebe1fa45bec8e4e84594bbde1f972666,1569,1569,0,0,0,11784.0,10170.0,0.0,2160.0,0.0,76.5,0,0,0,0,15483.0,15483.0,-5.161000000000002,7.510516252390057,15.0,1.0,0.0,0.0,0.0,0.0522625876354365,0.0,0,7.776672694394214,915.0,976.5,0,12,0,0,0,0,120,0.4112470779982686,60,fixed,,validation
8939849990919870178,0ac42c0df3917c80a40321ced518121927cdf1b7dd0a6a6a328efe3b2927a6e9,1705,1705,0,0,0,12530.5,10746.5,0.0,2160.0,0.0,89.0,0,0,0,0,16386.125,16386.125,-5.462041666666671,7.349266862170088,15.0,1.0,0.0,0.0,0.0,0.0551319648093841,0.0,1,7.393725992317542,914.0,976.5,1,7,0,0,0,0,120,0.4333965990008437,61,fixed,,validation
15604111264226146730,ca53aa595ea4c5f9e2460406987efaaceb01e1366ede7e1a8cce6dc065925ea6,1796,1796,0,0,0,13044.0,11515.5,0.0,2160.0,0.0,59.0,0,0,0,0,17061.875,17061.875,-5.687291666666668,7.262806236080178,14.5,1.0,0.0,0.0,0.0,0.0367483296213808,0.0,0,7.401015228426396,914.0,960.0,2,8,0,0,0,0,120,0.4685269949986832,62,fixed,,validation
2755479391618710981,e6124afe9100b4ee0c0a149cbefefa44f8b848888299b54cde857489cf928650,1608,1608,0,0,0,11923.0,10247.0,0.0,2160.0,0.0,117.5,0,0,0,0,15682.25,15682.25,-5.227416666666668,7.414800995024875,15.0,1.0,0.0,0.0,0.0,0.0634328358208955,0.0,2,7.648514851485149,914.6666666666666,1039.4999999999998,0,7,0,0,0,0,120,0.439351388002251,63,fixed,,validation
4141821708171898194,722cd186734c874e3b4051541946a2b1f372288cc5ec4e13a6d64352d79098f7,1627,1627,0,0,0,12073.5,10520.0,0.0,2160.0,0.0,119.0,0,0,0,0,15902.5,15902.5,-5.300833333333334,7.420712968653964,15.0,1.0,0.0,0.0,0.0,0.0590043023970497,0.0,0,7.658304498269896,914.0,960.0,1,9,0,0,0,0,120,0.4210642799989728,64,fixed,,validation
12982646719149841346,245eb7d15b15ae480fdb77144a2a1f8e8dc170749294bda5b5a2496f5c433c41,1704,1704,0,0,0,12441.0,10797.5,0.0,2160.0,0.0,59.5,0,0,0,0,16279.875,16279.875,-5.426625000000005,7.301056338028169,14.5,1.0,0.0,0.0,0.0,0.0352112676056338,0.0,0,7.375481386392812,915.3333333333334,976.5,2,10,0,0,0,0,120,0.4310636020018137,65,fixed,,validation
7869340137858917758,a7b0f38e6e95ac0472801ff23f74a3490a68c53f61534bbd32d9439710b9b04a,1520,1520,0,0,0,11221.0,9576.5,0.0,2160.0,0.0,64.5,0,0,0,0,14759.625,14759.625,-4.919875000000002,7.382236842105263,14.5,1.0,0.0,0.0,0.0,0.0486842105263157,0.0,2,7.528571428571428,914.6666666666666,979.4999999999998,1,11,0,0,0,0,120,0.3918981800015899,66,fixed,,validation
11426800540374387104,77929f56f1f1fedeaffa5320b7723300ebcf158e42beebfc63828a8e350546e6,1523,1523,0,0,0,11612.0,9606.5,0.0,2160.0,0.0,124.5,0,0,0,0,15218.125,15218.125,-5.072708333333334,7.624425476034143,15.0,1.0,0.0,0.0,0.0,0.0610636900853578,0.0,1,7.651385927505331,913.3333333333334,946.5,1,9,0,0,0,0,120,0.4055697340008919,67,fixed,,validation
7543729579393579090,75cf1ff10400e22f65a20fb0614a1acad1804cc7fe4f56e1b461d893cbc45efe,1605,1605,0,0,0,11792.5,10350.5,0.0,2160.0,0.0,82.0,0,0,0,0,15542.125,15542.125,-5.180708333333335,7.3473520249221185,14.5,1.0,0.0,0.0,0.0,0.0429906542056074,0.0,0,7.526923076923077,914.6666666666666,992.9999999999998,0,11,0,0,0,0,120,0.4258204190009564,68,fixed,,validation
16138414015037925670,83611110156887b08a943cf1a0fe606b0ea30f9145e46f19c5e923972c31307a,1786,1786,0,0,0,13004.0,11641.0,0.0,2160.0,0.0,130.0,0,0,0,0,17124.25,17124.25,-5.708083333333337,7.281075027995521,15.0,1.0,0.0,0.0,0.0,0.0520716685330347,0.0,2,7.623006833712984,916.0,976.5,2,10,0,0,0,0,120,0.456317197997123,69,fixed,,validation
5761313295543618136,4c84ade0dd77ae5f03540ee94a56d28215f74777a0ffedd9b90c6ce3e55c57bd,1636,1636,0,0,0,12102.0,10258.5,0.0,2160.0,0.0,195.0,0,0,0,0,15941.625,15941.625,-5.313875000000002,7.397310513447433,15.0,1.0,0.0,0.0,0.0,0.0592909535452322,0.0,0,7.480769230769231,917.0,976.5,3,8,0,0,0,0,120,0.4221188340015942,70,fixed,,validation
17034738449644398793,ce26428241cc88b8dc2825af692b5b1929202275cdd1f997be19870f93e23cb3,1682,1682,0,0,0,12393.0,10894.5,27.0,2160.0,0.0,64.0,0,0,0,0,16274.125,16274.125,-5.424708333333335,7.3680142687277055,15.0,1.0,0.0,0.0,0.0,0.0511296076099881,0.0,1,7.608216432865731,914.0,930.0,1,9,0,0,0,0,120,0.4342055750021245,71,fixed,,validation
10338590401481307651,800b2c72bbd4d89057d6105b17eb504035031a85b4498badd71c708420737823,1883,1883,0,0,0,13948.0,12009.0,22.5,2160.0,0.0,95.5,0,0,0,0,18137.0,18137.0,-6.04566666666667,7.407328730748805,14.5,1.0,0.0,0.0,0.0,0.0499203398831651,0.0,1,7.642712550607287,914.0,930.0,2,7,0,0,0,0,120,0.4694833670000662,72,fixed,,validation
15176038565710641044,864648d09e5a21c248d874f819280115a051ade38021ff61fb52bf363bff4c60,1634,1634,0,0,0,12189.0,10520.5,0.0,2160.0,0.0,92.0,0,0,0,0,15991.125,15991.125,-5.330375000000006,7.459608323133415,15.0,1.0,0.0,0.0,0.0,0.0520195838433292,0.0,0,7.787272727272727,915.6666666666666,1020.0,1,9,0,0,0,0,120,0.4387958430015715,73,fixed,,validation
13324970145863014866,6eac205377bbfd25965aba7a6390cfa88f0079d1b6dc7f1a1a86846b43193a8f,1579,1579,0,0,0,11656.0,10091.5,0.0,2160.0,0.0,79.0,0,0,0,0,15337.875,15337.875,-5.112625000000002,7.381887270424319,14.5,1.0,0.0,0.0,0.0,0.0474984167194426,0.0,0,7.608465608465608,914.0,946.5,2,8,0,0,0,0,120,0.4142705890008074,74,fixed,,validation
2155511307105775750,ad76fc17007a3d292edeae5b5198cbb050d224def708aac090097ccb2565de02,1550,1550,0,0,0,11514.5,9842.5,0.0,2160.0,0.0,119.0,0,0,0,0,15174.125,15174.125,-5.05804166666667,7.428709677419355,15.0,1.0,0.0,0.0,0.0,0.0574193548387096,0.0,2,7.538461538461538,914.6666666666666,930.0,2,8,0,0,0,0,120,0.4163588600022194,75,fixed,,validation
6361160522429770574,43bc92d042fa7112da7f8e570c8a0af9fa0b7c0daa7e275f3883fabb65fcb133,1588,1588,0,0,0,11742.0,10241.0,0.0,2160.0,0.0,85.0,0,0,0,0,15467.25,15467.25,-5.155750000000004,7.394206549118388,15.0,1.0,0.0,0.0,0.0,0.052896725440806,0.0,1,7.63370786516854,915.3333333333334,1022.9999999999998,1,10,0,0,0,0,120,0.4116373399992881,76,fixed,,validation
17507991780947498769,7d59c4fdcd20fb1d6b08d1e01488f38e890fa11af9c155930a254df18abc93f3,1564,1564,0,0,0,11579.0,9796.5,0.0,2160.0,0.0,89.5,0,0,0,0,15197.625,15197.625,-5.065875000000004,7.403452685421995,15.0,1.0,0.0,0.0,0.0,0.0517902813299232,0.0,0,7.674199623352166,914.6666666666666,962.9999999999998,1,8,0,0,0,0,120,0.4143063360024825,77,fixed,,validation
10540399830828335095,f64021f325675710021876e10ca8b13b0fb6ed79b57f490a3f95084718a530e1,1569,1569,0,0,0,11731.5,10316.0,0.0,2160.0,0.0,122.5,0,0,0,0,15513.0,15513.0,-5.171000000000001,7.477055449330784,15.0,1.0,0.0,0.0,0.0,0.0509878903760356,0.0,1,7.554421768707483,915.0,930.0,3,6,0,0,0,0,120,0.4170533100004832,78,fixed,,validation
9107172678426733304,447c272fa55202eda27023318b12a64cf7cda5b3c889e5a4c969c4debea82b47,1848,1848,0,0,0,13963.0,12009.0,20.0,2160.0,0.0,150.5,0,0,0,0,18205.75,18205.75,-6.068583333333335,7.55573593073593,15.0,1.0,0.0,0.0,0.0,0.0524891774891774,0.0,0,7.688679245283019,915.3333333333334,960.0,3,9,0,0,0,0,120,0.4700948890022118,79,fixed,,validation
15056492947613432272,6a45dc5bb47e0933259ed385b7b7dc363bd98e7a13348cc598531200c3b483be,1770,1770,0,0,0,12901.0,11171.5,0.0,2160.0,0.0,139.5,0,0,0,0,16913.375,16913.375,-5.63779166666667,7.288700564971752,15.0,1.0,0.0,0.0,0.0,0.051412429378531,0.0,2,7.328431372549019,915.3333333333334,916.5,3,5,0,0,0,0,120,0.4513548109971452,80,fixed,,validation
5321070914716033523,f16e0120395b3cc023dab3f15d9204d476b7f4d9237c3a38c4f49a3d993b3603,1538,1538,0,0,0,11731.0,9809.0,0.0,2160.0,0.0,90.5,0,0,0,0,15353.75,15353.75,-5.117916666666668,7.627438231469441,14.574999999999932,1.0,0.0,0.0,0.0,0.0500650195058517,0.0,1,7.717021276595744,915.0,976.5,2,9,0,0,0,0,120,0.4014786030020332,81,fixed,,validation
7370292257203021530,14eb47ec8e963e5fc40970fc5344d37082857229241228927d77aecfc09feeb1,1600,1600,0,0,0,12239.0,10113.5,0.0,2160.0,0.0,124.0,0,0,0,0,15971.375,15971.375,-5.3237916666666685,7.649375,15.0,1.0,0.0,0.0,0.0,0.054375,0.0,2,7.845360824742268,914.0,930.0,2,10,0,0,0,0,120,0.4267511929974716,82,fixed,,validation
4203700561093472151,2e2161057c049d2969e01f20249459b9d76b376d8bea231d59bb5fbc3785f210,1603,1603,0,0,0,11634.5,10255.5,0.0,2160.0,0.0,102.5,0,0,0,0,15380.875,15380.875,-5.126958333333335,7.257953836556457,15.0,1.0,0.0,0.0,0.0,0.0580162195882719,0.0,0,7.489164086687307,916.3333333333334,1052.9999999999998,1,7,0,0,0,0,120,0.4244616980031424,83,fixed,,validation
15468677604900636542,a8c4c2c3d1281fc400aab1d56578ad0d8309dd635532c46d3b7c8a188dad2cdb,1655,1655,0,0,0,12202.0,11170.0,10.5,2160.0,0.0,89.0,0,0,0,0,16168.75,16168.75,-5.389583333333336,7.372809667673716,15.0,1.0,0.0,0.0,0.0,0.0531722054380664,0.0,2,7.503694581280788,914.0,990.0,1,8,0,0,0,0,120,0.4255334620029316,84,fixed,,validation
13724838781584715725,f9fffe5d3c9abbf7053345a1274c7d178cda5b89f4f535e1dc647fe45da3dd5e,1579,1579,0,0,0,11520.0,9866.5,0.0,2160.0,0.0,116.0,0,0,0,0,15182.625,15182.625,-5.060875000000003,7.295756808106397,15.0,1.0,0.0,0.0,0.0,0.0569981000633312,0.0,2,7.525065963060686,914.6666666666666,976.5,2,7,0,0,0,0,120,0.4224422039987985,85,fixed,,validation
11230441635210678958,b25e5621df47c7150417ee2d31a3d6b7a6a99fbe52e9e5d1fc7f9e926669b3ce,1848,1848,0,0,0,13556.0,11514.0,4.5,2160.0,0.0,131.5,0,0,0,0,17648.25,17648.25,-5.882750000000001,7.3354978354978355,14.5,1.0,0.0,0.0,0.0,0.0465367965367965,0.0,1,7.607505070993914,914.0,946.5,2,10,0,0,0,0,120,0.4629861350003921,86,fixed,,validation
16701087225863400566,97c0a3b195696a4b94e648459da35bf15a954c1d8c6372e3bdee6b2864eedb5f,1750,1750,0,0,0,13194.5,11249.5,0.0,2160.0,0.0,82.0,0,0,0,0,17168.875,17168.875,-5.722958333333336,7.539714285714286,15.0,1.0,0.0,0.0,0.0,0.0588571428571428,0.0,0,7.67326139088729,914.6666666666666,1006.5,0,11,0,0,0,0,120,0.4539102660019125,87,fixed,,validation
12852035715184500416,5112a6f5677b427bf7089e6361d77790b8eeb4c1ad97a5d2ef0017577aa3d09a,1764,1764,0,0,0,13244.5,11038.5,0.0,2160.0,0.0,150.0,0,0,0,0,17234.125,17234.125,-5.744708333333335,7.508219954648526,15.0,1.0,0.0,0.0,0.0,0.0521541950113378,0.0,0,7.568801897983392,914.3333333333334,900.0,3,4,0,0,0,0,120,0.4520365490025142,88,fixed,,validation
10941241360205269915,dc0d7f067fa2a4356bd73ddb0f919b1fa7a1ab50f64a564f4168dc56009a798c,1732,1732,0,0,0,12924.0,11240.0,0.0,2160.0,0.0,112.0,0,0,0,0,16926.0,16926.0,-5.642000000000002,7.46189376443418,15.0,1.0,0.0,0.0,0.0,0.0513856812933025,0.0,0,7.515451174289246,914.3333333333334,962.9999999999998,2,6,0,0,0,0,120,0.4473654210014501,89,fixed,,validation
11860815478016548678,bbb1b79d9e02a213123d29a958dda222fe23ae901acb4c6a23fd9dbe6d445de9,1499,1499,0,0,0,10975.5,9566.0,0.0,2160.0,0.0,64.5,0,0,0,0,14511.5,14511.5,-4.837166666666668,7.321881254169447,14.5,1.0,0.0,0.0,0.0,0.0466977985323549,0.0,0,7.411380597014926,913.6666666666666,960.0,1,7,0,0,0,0,120,0.4150468039988482,90,fixed,,validation
10952941727011230459,97c197836eb10f160252c3901461e91e015500fca2e4442831e4871c93170183,1610,1610,0,0,0,12058.5,10583.0,0.0,2160.0,0.0,144.5,0,0,0,0,15928.75,15928.75,-5.309583333333337,7.489751552795031,15.0,1.0,0.0,0.0,0.0,0.0602484472049689,0.0,0,7.761029411764706,914.0,946.5,2,8,0,0,0,0,120,0.4180707119994622,91,fixed,,validation
5144651067799883036,3a1de6f8cf732b602ca063ffd6ac29e1d2d1e8ebe71823d12e6ca92a4e9ebd1d,1661,1661,0,0,0,12517.0,10120.5,0.0,2160.0,0.0,125.5,0,0,0,0,16252.625,16252.625,-5.417541666666669,7.53582179409994,15.0,1.0,0.0,0.0,0.0,0.0674292594822396,0.0,1,7.724431818181818,913.3333333333334,960.0,2,8,0,0,0,0,120,0.4258075100005953,92,fixed,,validation
1023563095068082415,5b71a2db29553606c03d4116176f552b9cea6355f352f5bfc5b3d3e3befad780,1664,1664,0,0,0,12187.0,10610.0,0.0,2160.0,0.0,114.5,0,0,0,0,16034.0,16034.0,-5.344666666666668,7.323918269230769,15.0,1.0,0.0,0.0,0.0,0.0534855769230769,0.0,2,7.44811320754717,915.0,962.9999999999998,3,9,0,0,0,0,120,0.4386289689973637,93,fixed,,validation
12788944698657293287,30910961062689856be837aa18e22180f8370754893a6dce4ca5b28234671537,1673,1673,0,0,0,11933.0,10779.0,0.0,2160.0,0.0,96.0,0,0,0,0,15803.75,15803.75,-5.267916666666669,7.132695756126719,14.5,1.0,0.0,0.0,0.0,0.0466228332337118,0.0,1,7.328402366863905,915.3333333333334,990.0,1,14,0,0,0,0,120,0.445223276001343,94,fixed,,validation
4472948730899397729,a210cc8292cde32724b5783c531120f31b9c9052aa9c9c441834c61b5e35f058,1680,1680,0,0,0,12505.5,10730.5,0.0,2160.0,0.0,115.0,0,0,0,0,16383.125,16383.125,-5.46104166666667,7.44375,15.0,1.0,0.0,0.0,0.0,0.0607142857142857,0.0,0,7.558928571428571,915.0,976.5,2,8,0,0,0,0,120,0.4232100549997994,95,fixed,,validation
14095830889516912706,8ca1ea0a14f818fe7985aa378ef90111ef7e111a1defb5968a2069f64146d75e,1622,1622,0,0,0,12027.0,10560.5,0.0,2160.0,0.0,117.5,0,0,0,0,15864.625,15864.625,-5.2882083333333325,7.414919852034525,15.0,1.0,0.0,0.0,0.0,0.0561035758323057,0.0,0,7.651401869158878,915.6666666666666,976.5,1,7,0,0,0,0,120,0.4262106950009183,96,fixed,,validation
3861052387086055358,534ab54c0d1f943977fa514863ee8559d2c8b13ffabb91925698168415ba7a1b,1731,1731,0,0,0,12875.5,11069.0,0.0,2160.0,0.0,124.5,0,0,0,0,16847.25,16847.25,-5.61575,7.438186019641826,15.0,1.0,0.0,0.0,0.0,0.0583477758521086,0.0,2,7.539375928677563,916.0,992.9999999999998,1,11,0,0,0,0,120,0.4522748329982278,97,fixed,,validation
4233854033046791768,58319bd2b4b5a099b82759fe3b9e74ae5580d24d3a9c309475a256c7c7705b44,1518,1518,0,0,0,11029.0,9541.5,0.0,2160.0,0.0,42.5,0,0,0,0,14536.875,14536.875,-4.845625000000001,7.265480895915679,14.5,1.0,0.0,0.0,0.0,0.0461133069828722,0.0,0,7.308702791461412,913.6666666666666,990.0,0,11,0,0,0,0,120,0.3936632929980987,98,fixed,,validation
10087018787533777920,a7d6f23156d7f1e558b3afc6b549bc7b25ba8d8db4ec91b8bb547cf86e66f8b2,1623,1623,0,0,0,12178.0,10448.0,0.0,2160.0,0.0,102.0,0,0,0,0,15972.0,15972.0,-5.3240000000000025,7.503388786198398,15.0,1.0,0.0,0.0,0.0,0.0542205791743684,0.0,2,7.81219512195122,914.6666666666666,960.0,2,9,0,0,0,0,120,0.4238930149986117,99,fixed,,validation
5282083492694460744,3b893d8be6e36027c3c2e9fedd580e03f13533e618d7e030503588a9309f2ff0,1543,1543,0,0,0,11356.0,10116.0,0.0,2558.0,42.0,168.0,0,0,7,0,15367.0,15367.0,-5.122333333333327,7.359688917692806,15.5,1.0,0.0,0.0,0.0,0.0784186649384316,0.0,2,7.658212560386473,899.6739130434783,1147.5000000000005,5,12,4,0,0,3,120,0.5804231429974607,0,threshold,,validation
12630244631299959936,88246c3f427aaeaf316f84c2a90b5f932abc0a9a02505ce5bc52a03e4de34002,1730,1727,0,3,0,11275.0,11567.0,0.0,2734.0,36.0,184.5,0,0,6,3,15928.25,15928.25,-5.309416666666663,6.517341040462428,15.0,0.9982658959537573,0.0,0.0017341040462427,0.0,0.0554913294797687,0.0,1,7.320430107526882,807.6699029126214,956.9999999999998,3,10,4,0,0,2,120,0.6220379090009374,1,threshold,,validation
12537705375046560123,1476df97a34331df4bae5cad401615a3552dc4b2bbcc43f1f418bea40012ea9e,1670,1644,0,26,0,11393.0,14056.0,0.0,2744.0,30.0,128.0,0,0,5,26,17992.0,17992.0,-5.997333333333341,6.822155688622755,15.0,0.9844311377245508,0.0,0.0155688622754491,0.0,0.0592814371257485,0.0,1,7.228699551569507,898.0645161290323,1061.9999999999984,0,10,4,0,0,1,120,0.6342372239996621,2,threshold,,validation
8017264886117857441,479d7872954419041b22d7b87d13ad478c70874fa01663f015c7a00aa937d1c1,1600,1583,0,17,0,12048.0,11533.5,0.0,2570.0,36.0,190.5,0,0,6,17,17456.875,17456.875,-5.818958333333335,7.53,15.5,0.989375,0.0,0.010625,0.0,0.071875,0.0,0,7.602430555555555,899.6739130434783,1170.0,1,12,4,0,0,2,120,0.570169613998587,3,threshold,,validation
4252601616460073164,aa9236ebc1e65c718bfcf0b9dda018cf9f47b56c9ba26f965dcd812ef3662146,1576,1576,0,0,0,10809.0,10722.0,0.0,2664.0,42.0,172.5,0,0,7,0,15029.0,15029.0,-5.009666666666665,6.858502538071066,15.0,1.0,0.0,0.0,0.0,0.0590101522842639,0.0,2,7.309151785714286,841.530612244898,1042.4999999999986,4,7,4,0,0,3,120,0.5668257489996904,4,threshold,,validation
2958651649459243790,7d8f74169092eb37cf8c88ee7cb7c113aa7a242b967cc88129df48261bd8c878,1716,1713,0,3,0,11826.0,11555.0,0.0,2764.0,42.0,198.5,0,0,7,3,16510.25,16510.25,-5.5034166666666655,6.891608391608392,15.0,0.9982517482517482,0.0,0.0017482517482517,0.0,0.0576923076923076,0.0,2,7.6945701357466065,823.960396039604,1050.0,4,10,4,0,0,3,120,0.6117458439985057,5,threshold,,validation
9657905459531052521,08afe511cd73faad07e38a22cdb726dd0b4c55ef04330dc3bea256de183a5b9e,1587,1585,0,2,0,12033.5,10489.5,0.0,2480.0,42.0,293.0,0,0,7,2,16343.875,16343.875,-5.44795833333333,7.582545683679899,16.0,0.9987397605545052,0.0,0.0012602394454946,0.0,0.0718336483931947,0.0,0,8.650557620817844,902.9347826086956,1213.5,5,13,4,0,0,3,120,0.5839305350018549,6,threshold,,validation
17301846599839105071,4b3cfc16c8bd4e2b1b47a68e25e1253eb3da763e7e2e4f6f0adbe6cca6e76cc0,1555,1555,0,0,0,11188.0,10475.5,0.0,2316.0,22.0,140.5,0,0,4,0,15124.375,15124.375,-5.041458333333324,7.194855305466238,15.0,1.0,0.0,0.0,0.0,0.0591639871382636,0.0,0,7.820772058823529,921.3333333333334,1200.0,3,15,2,0,0,2,120,0.5105064139970636,7,threshold,,validation
17024907191944371643,71a8a2eb4c54123a35e28b67e3cd998f6c93f0e407b0d2b61a96cf3eb4ff852e,1581,1581,0,0,0,13112.0,9825.0,0.0,1926.0,6.0,529.0,0,0,1,0,17065.25,17065.25,-5.688416666666661,8.29348513598988,17.5,1.0,0.0,0.0,0.0,0.1170145477545857,0.0,0,10.448,992.560975609756,1407.0000000000002,11,28,0,0,0,1,120,0.4052842809978756,8,threshold,,validation
10032749771936246705,bc3d73d8cd74f3a824802ee494973c0df93b0c1f074a6d1c1b183a085f7972bc,1476,1476,0,0,0,11238.0,9759.5,0.0,2340.0,18.0,206.0,0,0,3,0,15068.875,15068.875,-5.022958333333328,7.6138211382113825,15.5,1.0,0.0,0.0,0.0,0.0738482384823848,0.0,2,7.689620758483034,917.1428571428572,1095.0,3,7,2,0,0,1,120,0.4680624920001719,9,threshold,,validation
920615316728116894,c82f895bbf10258b95cf3961c0eab7ad06b2280b436c6ceed6ec1fd7aa982c1f,1828,1824,0,4,0,12551.0,12116.5,25.5,2720.0,36.0,225.0,0,0,6,4,17447.875,17447.875,-5.815958333333335,6.865973741794311,15.5,0.9978118161925602,0.0,0.0021881838074398,0.0,0.0672866520787746,0.0,2,7.62200956937799,812.6732673267327,1140.0,3,12,4,0,0,2,120,0.6301008070004173,10,threshold,,validation
11321464559684064666,be90d310432750e24095fd073bc6a8458a2f8ab11cffbf43c003e780758f29ce,1661,1657,0,4,0,11785.5,11369.5,0.0,2540.0,36.0,203.5,0,0,6,4,16371.375,16371.375,-5.457125000000001,7.0954244431065625,15.5,0.9975918121613486,0.0,0.0024081878386514,0.0,0.0722456351595424,0.0,2,7.487804878048781,862.8125,1117.5,4,10,4,0,0,2,120,0.5474050919983711,11,threshold,,validation
298460692776493455,e19414457ecb537a940ab95a110698515ac6afe4873b4e91b94c5c295432533e,1787,1786,0,1,0,12360.0,11568.0,22.0,2818.0,30.0,200.0,0,0,5,1,16957.0,16957.0,-5.652333333333326,6.916620033575826,15.0,0.9994404029099048,0.0,0.0005595970900951,0.0,0.0576385002797985,0.0,1,7.606090373280943,783.1132075471698,982.5,1,11,4,0,0,1,120,0.6438121960018179,12,threshold,,validation
2008575011322856241,cbdb5e1a9996cdf0754660c2ec0c4d4490da9ca95a505544376a5b6c8f3c6154,1581,1581,0,0,0,12815.5,10732.5,0.0,2410.0,36.0,395.0,0,0,6,0,17128.625,17128.625,-5.709541666666667,8.10594560404807,16.5,1.0,0.0,0.0,0.0,0.1182795698924731,0.0,0,9.549090909090909,927.0,1260.0,7,19,4,0,0,2,120,0.5343455889997131,13,threshold,,validation
3932571245898404159,6ff0c7509cf951b204fc93ac1971edbdd759cf6ee798b360d45a01d9caa62d2a,1680,1666,0,14,0,11821.5,12963.5,0.0,2668.0,36.0,139.0,0,0,6,14,17405.375,17405.375,-5.801791666666673,7.036607142857143,15.0,0.9916666666666668,0.0,0.0083333333333333,0.0,0.0577380952380952,0.0,0,7.94359464627151,904.5652173913044,1074.0000000000005,2,8,4,0,0,2,120,0.6435820180013252,14,threshold,,validation
3197817061972406662,1cb07fe01bccd2d5240b283d98589fff0d44d711705f77dc9bbbdc31dca3c2ed,1656,1656,0,0,0,12121.0,11912.0,0.0,2566.0,46.0,189.0,0,0,8,0,16610.0,16610.0,-5.536666666666666,7.319444444444445,15.0,1.0,0.0,0.0,0.0,0.0597826086956521,0.0,0,8.247292418772563,903.9130434782608,1123.5,3,10,4,0,0,4,120,0.5913893049983017,15,threshold,,validation
14402477689565047371,733237e3dfa38ae994576a9700f49042653fa2abb075bf4815b7e61f0dc711fe,1600,1600,0,0,0,11748.0,10500.5,0.0,2564.0,42.0,178.0,0,0,7,0,15868.125,15868.125,-5.2893749999999935,7.3425,15.0,1.0,0.0,0.0,0.0,0.0625,0.0,0,7.67513611615245,892.5806451612904,1211.9999999999998,5,10,4,0,0,3,120,0.5769256919993495,16,threshold,,validation
2059559674407406622,d08cbb21c5679f497c2c8fc292fb8603b50d75f8016d624fd4779cb5e833e34e,1674,1670,0,4,0,11982.5,11645.5,0.0,2542.0,36.0,197.5,0,0,6,4,16632.375,16632.375,-5.544125,7.158004778972521,15.5,0.997610513739546,0.0,0.002389486260454,0.0,0.078853046594982,0.0,2,7.55125284738041,868.421052631579,1089.0,2,8,4,0,0,2,120,0.5463986690010643,17,threshold,,validation
8414646920943542864,ae230ce8ccf805ea86bc35200928fe12dd4c23926150c64a75c6261b6e1eeca3,1665,1665,0,0,0,11642.0,12649.5,0.0,2678.0,42.0,161.5,0,0,7,0,16339.875,16339.875,-5.446624999999994,6.992192192192192,14.899999999999975,1.0,0.0,0.0,0.0,0.0504504504504504,0.0,1,7.256457564575646,893.8709677419355,1043.9999999999982,1,7,4,0,0,3,120,0.6332061930006603,18,threshold,,validation
