arm,split,scenario_seed,arm_cost,core_cost,delta
no_short,test_id,14720592292926469478,12765.125,12414.583333333334,350.54166666666606
no_short,test_id,14775705014730917309,14107.875,13864.625,243.25
no_short,test_id,14919415739396664361,13016.75,13003.958333333334,12.79166666666606
no_short,test_id,15011517576733594677,13365.958333333334,13275.5,90.45833333333394
no_short,test_id,15017328118574222559,13015.666666666666,12782.583333333334,233.08333333333212
no_short,test_id,15044494062139883725,13377.583333333334,13205.583333333334,172.0
no_short,test_id,15150049485556435085,13931.875,13711.916666666666,219.95833333333394
no_short,test_id,15372241390168799290,13036.0,12849.375,186.625
no_short,test_id,16079587671393789139,12199.958333333334,11993.208333333334,206.75
no_short,test_id,16142060021053616442,13080.25,12937.5,142.75
no_short,test_id,16524740160914888458,12834.041666666666,12601.208333333334,232.83333333333212
no_short,test_id,16678850068187185217,13396.75,13104.875,291.875
no_short,test_id,16797112964869241354,13762.958333333334,13432.958333333334,330.0
no_short,test_id,16861548176449520959,12322.541666666666,12238.625,83.91666666666606
no_short,test_id,16956089326594344293,12600.041666666666,12370.791666666666,229.25
no_short,test_id,17149326288559423870,13201.5,12941.666666666666,259.83333333333394
no_short,test_id,17348805811785892568,12561.333333333334,12358.375,202.95833333333394
no_short,test_id,17556866886819120548,13770.333333333334,13632.041666666666,138.29166666666788
no_short,test_id,17577011195639199337,13597.333333333334,13248.541666666666,348.7916666666679
no_short,test_id,17734756093143325151,12915.125,12664.416666666666,250.70833333333394
no_short,test_id,17752285085709440213,12921.833333333334,12690.125,231.70833333333394
no_short,test_id,17774191990987823430,13271.75,13029.708333333334,242.04166666666606
no_short,test_id,17776819004284239446,12439.125,12178.583333333334,260.54166666666606
no_short,test_id,17777083591364891867,13422.375,13326.041666666666,96.33333333333394
no_short,test_id,17845683274435767727,13578.083333333334,13387.125,190.95833333333394
no_short,test_id,17971046328902831115,13657.0,13535.416666666666,121.58333333333394
no_short,test_id,18004568296848718802,15034.5,15015.416666666666,19.08333333333394
no_short,test_id,18134996555296091451,13117.875,12826.375,291.5
no_short,test_id,18152460552057253550,13357.083333333334,13094.5,262.58333333333394
no_short,test_id,18223369223400253486,12464.458333333334,12114.916666666666,349.5416666666679
no_short,test_id,18432470025936226170,12894.416666666666,12592.875,301.54166666666606
fairness_zero,test_id,58282435349375464,13613.291666666666,13301.791666666666,311.5
fairness_zero,test_id,114926739952950513,13186.916666666666,13022.875,164.04166666666606
fairness_zero,test_id,212742856960631129,13752.0,13480.25,271.75
fairness_zero,test_id,496843236305575617,13323.875,12957.208333333334,366.66666666666606
fairness_zero,test_id,605074937483242339,12718.416666666666,12455.708333333334,262.7083333333321
fairness_zero,test_id,616581098116127231,14480.416666666666,13603.375,877.0416666666661
fairness_zero,test_id,685623933226597154,13697.833333333334,13650.958333333334,46.875
fairness_zero,test_id,750026157847207874,12489.541666666666,12329.666666666666,159.875
fairness_zero,test_id,926442429017347017,13030.958333333334,12683.083333333334,347.875
fairness_zero,test_id,1044598564501147964,13899.833333333334,13725.375,174.45833333333394
fairness_zero,test_id,1120594312428071682,13415.375,13370.791666666666,44.58333333333394
fairness_zero,test_id,1282994174093506812,12634.5,12300.125,334.375
fairness_zero,test_id,1343474051855839568,14240.291666666666,14110.083333333334,130.20833333333212
fairness_zero,test_id,1488811017099118710,13051.625,12635.458333333334,416.16666666666606
fairness_zero,test_id,1747658117807184771,13806.916666666666,13331.166666666666,475.75
fairness_zero,test_id,1826339983644462054,13878.083333333334,13889.75,-11.66666666666606
fairness_zero,test_id,2079761612640130283,13315.583333333334,12736.208333333334,579.375
fairness_zero,test_id,2135968480461850438,12362.75,12162.0,200.75
fairness_zero,test_id,2227532287765432078,13209.75,13041.291666666666,168.45833333333394
fairness_zero,test_id,2330819670440737489,13937.75,13330.875,606.875
fairness_zero,test_id,2338391690283814063,12894.333333333334,12659.291666666666,235.04166666666788
fairness_zero,test_id,2638716893094588698,12052.25,11906.916666666666,145.33333333333394
fairness_zero,test_id,2825129229189097861,13716.166666666666,13454.5,261.66666666666606
fairness_zero,test_id,3001142345323536348,14104.416666666666,13662.5,441.91666666666606
fairness_zero,test_id,3023036303599689662,12353.25,12121.083333333334,232.16666666666606
fairness_zero,test_id,3072096485091439273,13293.5,13025.208333333334,268.29166666666606
fairness_zero,test_id,3177623794013919304,14040.583333333334,13786.583333333334,254.0
fairness_zero,test_id,3207695120228542543,12852.791666666666,12582.0,270.79166666666606
fairness_zero,test_id,3288027902474862342,13799.75,13509.041666666666,290.70833333333394
fairness_zero,test_id,3442309198535435931,12916.291666666666,12528.708333333334,387.5833333333321
fairness_zero,test_id,3601060272127082938,13504.416666666666,13022.916666666666,481.5
fairness_zero,test_id,3990822207018934749,13387.333333333334,13239.583333333334,147.75
fairness_zero,test_id,4040718206247269609,12729.25,12678.833333333334,50.41666666666606
fairness_zero,test_id,4299384479813449028,13114.708333333334,13075.041666666666,39.66666666666788
fairness_zero,test_id,4600059188730498341,13995.75,13524.958333333334,470.79166666666606
fairness_zero,test_id,4814367847228228131,12150.541666666666,11974.0,176.54166666666606
fairness_zero,test_id,4814500026110208068,12340.291666666666,12388.291666666666,-48.0
fairness_zero,test_id,4843091016540364597,13743.041666666666,13520.833333333334,222.20833333333212
fairness_zero,test_id,4843540547705516998,14277.708333333334,13830.916666666666,446.7916666666679
fairness_zero,test_id,4846751680750233300,12787.0,12636.0,151.0
fairness_zero,test_id,5067743257267350029,14747.958333333334,14563.791666666666,184.16666666666788
fairness_zero,test_id,5076765524824866930,14295.25,13532.625,762.625
fairness_zero,test_id,5136953124049734161,14545.0,14354.416666666666,190.58333333333394
fairness_zero,test_id,5231339592948217428,12823.916666666666,12684.625,139.29166666666606
fairness_zero,test_id,5242738660310025353,13148.208333333334,13055.0,93.20833333333394
fairness_zero,test_id,5335183855303453762,12982.75,12660.875,321.875
fairness_zero,test_id,5355973822224518279,13175.416666666666,12953.25,222.16666666666606
fairness_zero,test_id,5531208800595282592,12434.791666666666,12133.708333333334,301.0833333333321
fairness_zero,test_id,5818107909693561120,14507.416666666666,14188.083333333334,319.3333333333321
fairness_zero,test_id,5874776132901884234,13348.041666666666,12755.416666666666,592.625
fairness_zero,test_id,5965612660975643249,13518.791666666666,13287.416666666666,231.375
fairness_zero,test_id,5999605528679145175,12960.5,12737.125,223.375
fairness_zero,test_id,6031988743158060525,14685.541666666666,14029.958333333334,655.5833333333321
fairness_zero,test_id,6164835698915797152,12983.708333333334,12330.041666666666,653.6666666666679
fairness_zero,test_id,6188631964719443387,12999.083333333334,12770.958333333334,228.125
fairness_zero,test_id,6200301701577231853,13047.291666666666,12734.375,312.91666666666606
fairness_zero,test_id,6240339341033692605,13394.541666666666,12771.708333333334,622.8333333333321
fairness_zero,test_id,6285386589435504559,13866.0,13128.625,737.375
fairness_zero,test_id,6300082838632318686,14950.75,14971.833333333334,-21.08333333333394
fairness_zero,test_id,6318290092094100284,13742.083333333334,13252.583333333334,489.5
fairness_zero,test_id,6381903567806952071,13312.541666666666,13022.416666666666,290.125
fairness_zero,test_id,6437801934742152846,13051.75,13079.166666666666,-27.41666666666606
fairness_zero,test_id,6440635985804650651,13538.958333333334,13648.625,-109.66666666666606
fairness_zero,test_id,6459892323229533573,12875.541666666666,12462.541666666666,413.0
fairness_zero,test_id,6480348505334585175,13207.166666666666,12801.041666666666,406.125
fairness_zero,test_id,6658419273829967376,13846.291666666666,13633.083333333334,213.20833333333212
fairness_zero,test_id,6727498104288017096,14046.75,14005.416666666666,41.33333333333394
fairness_zero,test_id,6813112702512013042,12791.416666666666,12592.208333333334,199.20833333333212
fairness_zero,test_id,6831239936152078904,13686.833333333334,12999.458333333334,687.375
fairness_zero,test_id,6937402215942610422,13644.541666666666,13185.375,459.16666666666606
fairness_zero,test_id,6943767945109221491,13178.5,12860.291666666666,318.20833333333394
fairness_zero,test_id,6974463590753289003,14339.416666666666,14303.625,35.79166666666606
fairness_zero,test_id,7032390534166742463,13893.958333333334,13609.875,284.08333333333394
fairness_zero,test_id,7150023921575794648,13427.5,12905.25,522.25
fairness_zero,test_id,7223424139783500665,12593.875,12312.041666666666,281.83333333333394
fairness_zero,test_id,7246810858100273636,14123.083333333334,13715.375,407.70833333333394
fairness_zero,test_id,7266534895892094928,14061.75,13431.833333333334,629.9166666666661
fairness_zero,test_id,7318848004565778274,13701.583333333334,13461.0,240.58333333333394
fairness_zero,test_id,7343201283149268525,14411.458333333334,14045.125,366.33333333333394
fairness_zero,test_id,7492256063000886018,14232.208333333334,13889.5,342.70833333333394
fairness_zero,test_id,7769087513739175562,14303.625,14168.166666666666,135.45833333333394
fairness_zero,test_id,7812948724450599551,13738.333333333334,13638.916666666666,99.41666666666788
fairness_zero,test_id,7941005969573723106,14009.208333333334,14037.291666666666,-28.08333333333212
fairness_zero,test_id,7994495319001773371,13631.583333333334,13356.0,275.58333333333394
fairness_zero,test_id,8002502887718539983,12375.958333333334,12527.333333333334,-151.375
fairness_zero,test_id,8068489546111060168,12868.458333333334,12569.458333333334,299.0
fairness_zero,test_id,8105839362151262210,13054.083333333334,12952.166666666666,101.91666666666788
fairness_zero,test_id,8148161821725028583,12394.125,12104.0,290.125
fairness_zero,test_id,8399837693683642132,14256.5,13717.75,538.75
fairness_zero,test_id,8418104038375390150,12805.416666666666,12316.125,489.29166666666606
fairness_zero,test_id,8580737487405233450,13441.458333333334,13333.791666666666,107.66666666666788
fairness_zero,test_id,8879843783195224153,14169.291666666666,14374.541666666666,-205.25
fairness_zero,test_id,9304397133270680779,12387.833333333334,12054.25,333.58333333333394
fairness_zero,test_id,9594202665088114006,13874.208333333334,13847.333333333334,26.875
fairness_zero,test_id,9829409980487691731,12596.416666666666,12303.291666666666,293.125
fairness_zero,test_id,9922750006528345805,12917.291666666666,12755.708333333334,161.58333333333212
fairness_zero,test_id,9941373977592655331,13280.041666666666,12992.208333333334,287.8333333333321
fairness_zero,test_id,9957213556790767280,12605.791666666666,12456.75,149.04166666666606
fairness_zero,test_id,10078900020708180266,11812.333333333334,11683.166666666666,129.16666666666788
fairness_zero,test_id,10150212746785346502,13344.708333333334,12876.291666666666,468.4166666666679
fairness_zero,test_id,10161654729286565571,13034.916666666666,12839.666666666666,195.25
fairness_zero,test_id,10176033012890366237,13841.541666666666,13447.125,394.41666666666606
fairness_zero,test_id,10197429769645740610,13526.666666666666,13589.916666666666,-63.25
fairness_zero,test_id,10200786836776640431,14359.541666666666,13569.958333333334,789.5833333333321
fairness_zero,test_id,10267360690709713779,12488.666666666666,12243.916666666666,244.75
fairness_zero,test_id,10360803806888846040,13269.083333333334,12950.75,318.33333333333394
fairness_zero,test_id,10422041190842865092,13244.25,12823.166666666666,421.08333333333394
fairness_zero,test_id,10445096070652037453,12445.041666666666,12080.083333333334,364.9583333333321
fairness_zero,test_id,10469615561613477042,12532.791666666666,12368.958333333334,163.83333333333212
fairness_zero,test_id,10484777569877440870,13858.125,13388.458333333334,469.66666666666606
fairness_zero,test_id,10571077826792884053,13038.833333333334,12457.291666666666,581.5416666666679
fairness_zero,test_id,10755638076351078490,12811.291666666666,12536.583333333334,274.7083333333321
fairness_zero,test_id,10759708693088837287,12481.583333333334,12355.791666666666,125.79166666666788
fairness_zero,test_id,10864103757432464804,13382.833333333334,13075.166666666666,307.6666666666679
fairness_zero,test_id,10961574133042004010,13013.416666666666,12666.25,347.16666666666606
fairness_zero,test_id,11113555298416842333,13457.916666666666,13166.708333333334,291.2083333333321
fairness_zero,test_id,11245463235552385362,13220.416666666666,13258.291666666666,-37.875
fairness_zero,test_id,11289430972529084417,13671.583333333334,13482.791666666666,188.79166666666788
fairness_zero,test_id,11386766831760893743,13145.75,12774.541666666666,371.20833333333394
fairness_zero,test_id,11418514034977197970,12764.458333333334,12463.75,300.70833333333394
fairness_zero,test_id,11517899657293720597,13410.375,13325.208333333334,85.16666666666606
fairness_zero,test_id,11581762148118912118,13363.041666666666,13406.083333333334,-43.04166666666788
fairness_zero,test_id,11592624161465594656,13628.875,13380.375,248.5
fairness_zero,test_id,11599650550000749480,13717.208333333334,13564.833333333334,152.375
fairness_zero,test_id,11649956963687778548,12796.583333333334,12848.0,-51.41666666666606
fairness_zero,test_id,11691903080308762922,12715.75,12466.291666666666,249.45833333333394
fairness_zero,test_id,11804565947861010188,13840.916666666666,13657.833333333334,183.08333333333212
fairness_zero,test_id,11870887631483907992,14047.875,14172.666666666666,-124.79166666666606
fairness_zero,test_id,11958403402869279223,13079.125,12876.375,202.75
fairness_zero,test_id,12091544755903687352,13985.083333333334,13774.125,210.95833333333394
fairness_zero,test_id,12139536841387658354,13773.208333333334,13258.791666666666,514.4166666666679
fairness_zero,test_id,12179415550462990013,12998.166666666666,12836.25,161.91666666666606
fairness_zero,test_id,12191607152708606739,13408.666666666666,13176.666666666666,232.0
fairness_zero,test_id,12230541210272430858,13043.041666666666,12501.083333333334,541.9583333333321
fairness_zero,test_id,12240172268651634788,12525.416666666666,12358.583333333334,166.83333333333212
fairness_zero,test_id,12252667170099416500,13420.208333333334,13148.5,271.70833333333394
fairness_zero,test_id,12270745014029806218,13449.083333333334,13294.791666666666,154.29166666666788
fairness_zero,test_id,12331955676892847376,13235.375,12857.625,377.75
fairness_zero,test_id,12370315954728542580,12165.458333333334,12026.625,138.83333333333394
fairness_zero,test_id,12433065571216691902,13932.791666666666,13381.875,550.9166666666661
fairness_zero,test_id,12532392004662235168,13392.291666666666,13206.958333333334,185.33333333333212
fairness_zero,test_id,12553769990289448809,12999.5,12688.958333333334,310.54166666666606
fairness_zero,test_id,12675256731948077824,12728.25,12529.291666666666,198.95833333333394
fairness_zero,test_id,12746889685680303935,13252.958333333334,13249.208333333334,3.75
fairness_zero,test_id,12794140508701276895,12629.416666666666,12254.208333333334,375.2083333333321
fairness_zero,test_id,12857116075601347116,13184.958333333334,12922.916666666666,262.0416666666679
fairness_zero,test_id,12871748601989598042,13012.416666666666,12455.166666666666,557.25
fairness_zero,test_id,12885869865085967833,12279.833333333334,12072.041666666666,207.79166666666788
fairness_zero,test_id,12896200065118004326,12244.208333333334,11953.791666666666,290.4166666666679
fairness_zero,test_id,12994418886499024676,13312.0,13064.041666666666,247.95833333333394
fairness_zero,test_id,13261343001396828270,14214.583333333334,14054.541666666666,160.04166666666788
fairness_zero,test_id,13282553474799146601,13639.833333333334,13349.041666666666,290.7916666666679
fairness_zero,test_id,13347125549191899927,12506.291666666666,12258.333333333334,247.95833333333212
fairness_zero,test_id,13423640271918994168,14034.333333333334,13483.541666666666,550.7916666666679
fairness_zero,test_id,13429478478636505090,12704.5,12463.666666666666,240.83333333333394
fairness_zero,test_id,13431575969253347362,13113.083333333334,12953.708333333334,159.375
fairness_zero,test_id,13490119448939922521,14274.75,14249.5,25.25
fairness_zero,test_id,13553391596475082418,12809.041666666666,12632.833333333334,176.20833333333212
fairness_zero,test_id,13602249223839381100,14609.708333333334,13674.208333333334,935.5
fairness_zero,test_id,13696826226358769469,14053.25,13414.583333333334,638.6666666666661
fairness_zero,test_id,13699654719700400809,13609.375,13490.708333333334,118.66666666666606
fairness_zero,test_id,13803953881105598610,13666.958333333334,13332.5,334.45833333333394
fairness_zero,test_id,13828101979243738777,13939.541666666666,13618.916666666666,320.625
fairness_zero,test_id,13935911046484203455,13295.541666666666,12801.083333333334,494.4583333333321
fairness_zero,test_id,14021022926601786066,13627.625,13491.916666666666,135.70833333333394
fairness_zero,test_id,14130693195453348058,14043.25,13659.125,384.125
fairness_zero,test_id,14146161848637675460,13092.375,12750.958333333334,341.41666666666606
fairness_zero,test_id,14454231675994481946,13452.333333333334,13361.583333333334,90.75
fairness_zero,test_id,14682654361486538457,13669.0,13252.625,416.375
fairness_zero,test_id,14720592292926469478,12719.791666666666,12414.583333333334,305.2083333333321
fairness_zero,test_id,14775705014730917309,14714.708333333334,13864.625,850.0833333333339
fairness_zero,test_id,14919415739396664361,13254.541666666666,13003.958333333334,250.58333333333212
fairness_zero,test_id,15011517576733594677,13407.75,13275.5,132.25
fairness_zero,test_id,15017328118574222559,13061.375,12782.583333333334,278.79166666666606
fairness_zero,test_id,15044494062139883725,13345.75,13205.583333333334,140.16666666666606
fairness_zero,test_id,15150049485556435085,13679.958333333334,13711.916666666666,-31.95833333333212
fairness_zero,test_id,15372241390168799290,13328.25,12849.375,478.875
fairness_zero,test_id,16079587671393789139,12486.125,11993.208333333334,492.91666666666606
fairness_zero,test_id,16142060021053616442,13410.5,12937.5,473.0
fairness_zero,test_id,16524740160914888458,13029.083333333334,12601.208333333334,427.875
fairness_zero,test_id,16678850068187185217,13385.5,13104.875,280.625
fairness_zero,test_id,16797112964869241354,13503.666666666666,13432.958333333334,70.70833333333212
fairness_zero,test_id,16861548176449520959,12518.583333333334,12238.625,279.95833333333394
fairness_zero,test_id,16956089326594344293,12504.833333333334,12370.791666666666,134.04166666666788
fairness_zero,test_id,17149326288559423870,12959.833333333334,12941.666666666666,18.16666666666788
fairness_zero,test_id,17348805811785892568,12672.5,12358.375,314.125
fairness_zero,test_id,17556866886819120548,13603.625,13632.041666666666,-28.41666666666606
fairness_zero,test_id,17577011195639199337,13991.125,13248.541666666666,742.5833333333339
fairness_zero,test_id,17734756093143325151,13026.75,12664.416666666666,362.33333333333394
fairness_zero,test_id,17752285085709440213,12843.5,12690.125,153.375
fairness_zero,test_id,17774191990987823430,13291.458333333334,13029.708333333334,261.75
fairness_zero,test_id,17776819004284239446,12414.166666666666,12178.583333333334,235.58333333333212
fairness_zero,test_id,17777083591364891867,13526.875,13326.041666666666,200.83333333333394
fairness_zero,test_id,17845683274435767727,13921.125,13387.125,534.0
fairness_zero,test_id,17971046328902831115,14141.041666666666,13535.416666666666,605.625
fairness_zero,test_id,18004568296848718802,14860.583333333334,15015.416666666666,-154.83333333333212
fairness_zero,test_id,18134996555296091451,13163.625,12826.375,337.25
fairness_zero,test_id,18152460552057253550,13279.166666666666,13094.5,184.66666666666606
fairness_zero,test_id,18223369223400253486,12245.416666666666,12114.916666666666,130.5
fairness_zero,test_id,18432470025936226170,12741.916666666666,12592.875,149.04166666666606
core,test_ood_burst,299303794157996962,24048.541666666668,24048.541666666668,0.0
core,test_ood_burst,376893278890220759,16922.208333333332,16922.208333333332,0.0
core,test_ood_burst,429023325504384842,32599.375,32599.375,0.0
core,test_ood_burst,541151870695282794,24865.458333333332,24865.458333333332,0.0
core,test_ood_burst,595298694053933033,23100.125,23100.125,0.0
core,test_ood_burst,780312293462246123,26733.208333333332,26733.208333333332,0.0
core,test_ood_burst,1014947283381358289,23976.5,23976.5,0.0
core,test_ood_burst,1052727416123754386,27142.875,27142.875,0.0
core,test_ood_burst,1156906291526257633,23657.5,23657.5,0.0
core,test_ood_burst,1199440477770803163,18045.916666666668,18045.916666666668,0.0
core,test_ood_burst,1522771331905603304,29092.125,29092.125,0.0
core,test_ood_burst,1623170621188058355,32227.583333333332,32227.583333333332,0.0
core,test_ood_burst,1646343685062076984,18081.791666666668,18081.791666666668,0.0
core,test_ood_burst,1653395360290735778,24990.125,24990.125,0.0
core,test_ood_burst,1729399870953552091,27332.458333333332,27332.458333333332,0.0
core,test_ood_burst,1799320883996566735,28261.083333333332,28261.083333333332,0.0
core,test_ood_burst,1984920423496213704,16878.833333333332,16878.833333333332,0.0
core,test_ood_burst,2097393289630513294,32879.166666666664,32879.166666666664,0.0
core,test_ood_burst,2108629299743262274,31167.625,31167.625,0.0
core,test_ood_burst,2161007827515201842,38496.291666666664,38496.291666666664,0.0
core,test_ood_burst,2182215227065141788,20046.25,20046.25,0.0
core,test_ood_burst,2425022326335507498,34751.416666666664,34751.416666666664,0.0
core,test_ood_burst,2589853709264048495,31400.708333333332,31400.708333333332,0.0
core,test_ood_burst,2633807107739420459,26740.916666666668,26740.916666666668,0.0
core,test_ood_burst,2844562752160353817,34560.916666666664,34560.916666666664,0.0
core,test_ood_burst,2887412392331426362,21741.833333333332,21741.833333333332,0.0
core,test_ood_burst,3233245872282731040,18040.333333333332,18040.333333333332,0.0
core,test_ood_burst,3242296678961557571,19433.208333333332,19433.208333333332,0.0
core,test_ood_burst,3514967095742332069,19436.875,19436.875,0.0
core,test_ood_burst,3605694341519878923,17820.666666666668,17820.666666666668,0.0
core,test_ood_burst,3628488749052417323,20958.916666666668,20958.916666666668,0.0
core,test_ood_burst,3713276152470804472,20350.75,20350.75,0.0
core,test_ood_burst,3890883749291068987,26292.708333333332,26292.708333333332,0.0
core,test_ood_burst,4017675694780984679,20396.583333333332,20396.583333333332,0.0
core,test_ood_burst,4056952951305970594,25055.833333333332,25055.833333333332,0.0
core,test_ood_burst,4073079372055377752,21191.666666666668,21191.666666666668,0.0
core,test_ood_burst,4211010635624417141,30672.166666666668,30672.166666666668,0.0
core,test_ood_burst,4289726376650972515,31982.458333333332,31982.458333333332,0.0
core,test_ood_burst,4375136974697589841,25268.666666666668,25268.666666666668,0.0
core,test_ood_burst,4397080196289151357,39927.75,39927.75,0.0
core,test_ood_burst,4442584804225511940,21685.0,21685.0,0.0
core,test_ood_burst,4505524787729195896,41911.166666666664,41911.166666666664,0.0
core,test_ood_burst,4542679220927382509,21017.166666666668,21017.166666666668,0.0
core,test_ood_burst,4561769524023991255,33541.708333333336,33541.708333333336,0.0
core,test_ood_burst,4706758858919708448,34995.25,34995.25,0.0
core,test_ood_burst,4957189667572769539,21063.25,21063.25,0.0
core,test_ood_burst,5426879849974774616,31078.333333333332,31078.333333333332,0.0
core,test_ood_burst,5431671631810995738,32256.875,32256.875,0.0
core,test_ood_burst,5566276293798008066,19344.583333333332,19344.583333333332,0.0
core,test_ood_burst,5614467962797650270,21486.666666666668,21486.666666666668,0.0
core,test_ood_burst,5682649739802547531,33806.083333333336,33806.083333333336,0.0
core,test_ood_burst,5869523278922710003,24685.958333333332,24685.958333333332,0.0
core,test_ood_burst,5912767683706562216,28329.25,28329.25,0.0
core,test_ood_burst,6031631653522744940,17967.583333333332,17967.583333333332,0.0
core,test_ood_burst,6061251348176916197,30012.458333333332,30012.458333333332,0.0
core,test_ood_burst,6120811863446514758,25535.625,25535.625,0.0
core,test_ood_burst,6181312834346279751,26605.041666666668,26605.041666666668,0.0
core,test_ood_burst,6268226558492800923,19705.75,19705.75,0.0
core,test_ood_burst,6389176918514817203,29041.0,29041.0,0.0
core,test_ood_burst,6440618831887914239,23303.416666666668,23303.416666666668,0.0
core,test_ood_burst,6474568811202227548,33229.541666666664,33229.541666666664,0.0
core,test_ood_burst,6492721143275603969,33962.083333333336,33962.083333333336,0.0
core,test_ood_burst,6675984051059036287,30905.958333333332,30905.958333333332,0.0
core,test_ood_burst,6709113267903962291,16771.833333333332,16771.833333333332,0.0
core,test_ood_burst,6767212710541133375,17533.166666666668,17533.166666666668,0.0
core,test_ood_burst,6844422190941752010,25384.375,25384.375,0.0
core,test_ood_burst,7149173289708651126,19779.0,19779.0,0.0
core,test_ood_burst,7366058483001541664,16042.458333333334,16042.458333333334,0.0
core,test_ood_burst,7447796155129248491,23705.75,23705.75,0.0
core,test_ood_burst,7592337332381865817,22977.166666666668,22977.166666666668,0.0
core,test_ood_burst,7634551594873937036,32576.958333333332,32576.958333333332,0.0
core,test_ood_burst,7733690596321458566,37751.875,37751.875,0.0
core,test_ood_burst,7795050394846743001,26565.5,26565.5,0.0
core,test_ood_burst,7795312702855111717,26967.291666666668,26967.291666666668,0.0
core,test_ood_burst,7796407825476870757,29673.416666666668,29673.416666666668,0.0
core,test_ood_burst,7854753974070765287,22353.666666666668,22353.666666666668,0.0
core,test_ood_burst,7924744238598250289,19475.708333333332,19475.708333333332,0.0
core,test_ood_burst,7952599217753969054,31666.416666666668,31666.416666666668,0.0
core,test_ood_burst,8005733598471962985,20951.541666666668,20951.541666666668,0.0
core,test_ood_burst,8051504471101616966,25726.125,25726.125,0.0
core,test_ood_burst,8310394798661851340,29315.75,29315.75,0.0
core,test_ood_burst,8462565652133971796,27957.333333333332,27957.333333333332,0.0
core,test_ood_burst,8602752681043985386,33346.833333333336,33346.833333333336,0.0
core,test_ood_burst,8726839187245569018,16606.083333333332,16606.083333333332,0.0
core,test_ood_burst,8781256082920396758,34636.875,34636.875,0.0
core,test_ood_burst,8818761887002416727,22663.083333333332,22663.083333333332,0.0
core,test_ood_burst,8826294929030256946,21366.416666666668,21366.416666666668,0.0
core,test_ood_burst,8938416340451163834,33866.458333333336,33866.458333333336,0.0
core,test_ood_burst,8945818642049759696,18664.833333333332,18664.833333333332,0.0
core,test_ood_burst,8979498592481771019,22867.708333333332,22867.708333333332,0.0
core,test_ood_burst,9033647341767755493,18722.625,18722.625,0.0
core,test_ood_burst,9132195936873951945,35318.708333333336,35318.708333333336,0.0
core,test_ood_burst,9261036813131990726,19823.625,19823.625,0.0
core,test_ood_burst,9262368387728380374,27488.833333333332,27488.833333333332,0.0
core,test_ood_burst,9275939407430251820,27793.5,27793.5,0.0
core,test_ood_burst,9308839571880250285,18068.791666666668,18068.791666666668,0.0
core,test_ood_burst,9489241163915635338,31674.0,31674.0,0.0
core,test_ood_burst,9555417719065651602,18776.958333333332,18776.958333333332,0.0
core,test_ood_burst,9750773035817398223,31460.5,31460.5,0.0
core,test_ood_burst,9773906638166446473,21390.5,21390.5,0.0
core,test_ood_burst,9780491554155111760,26146.75,26146.75,0.0
core,test_ood_burst,9964462242597608368,26714.541666666668,26714.541666666668,0.0
core,test_ood_burst,9987543674599884840,18876.666666666668,18876.666666666668,0.0
core,test_ood_burst,10095891770855505779,19034.291666666668,19034.291666666668,0.0
core,test_ood_burst,10167389702418727200,20253.875,20253.875,0.0
core,test_ood_burst,10321580442953785567,27113.375,27113.375,0.0
core,test_ood_burst,10327566891298635429,23774.208333333332,23774.208333333332,0.0
core,test_ood_burst,10503162367017988603,31294.333333333332,31294.333333333332,0.0
core,test_ood_burst,10710599883382126783,22210.541666666668,22210.541666666668,0.0
core,test_ood_burst,11027027096726948944,18688.125,18688.125,0.0
core,test_ood_burst,11256679434755162507,27309.416666666668,27309.416666666668,0.0
core,test_ood_burst,11386671617692779529,20963.583333333332,20963.583333333332,0.0
core,test_ood_burst,11901510387772607260,20878.958333333332,20878.958333333332,0.0
core,test_ood_burst,11903459583374612281,25399.958333333332,25399.958333333332,0.0
core,test_ood_burst,11910589651059534541,22277.291666666668,22277.291666666668,0.0
core,test_ood_burst,12001678551921879107,23673.291666666668,23673.291666666668,0.0
core,test_ood_burst,12004582570354156413,22923.833333333332,22923.833333333332,0.0
core,test_ood_burst,12052481793125479150,25384.166666666668,25384.166666666668,0.0
core,test_ood_burst,12192083875834643124,36562.0,36562.0,0.0
core,test_ood_burst,12253980484105453623,23942.625,23942.625,0.0
core,test_ood_burst,12563357136458366607,16494.833333333332,16494.833333333332,0.0
core,test_ood_burst,12574483254655538143,28312.791666666668,28312.791666666668,0.0
core,test_ood_burst,12637746601602503388,22443.833333333332,22443.833333333332,0.0
core,test_ood_burst,12658723933571348628,24169.458333333332,24169.458333333332,0.0
core,test_ood_burst,12701101429452101687,21156.791666666668,21156.791666666668,0.0
core,test_ood_burst,12721386412658630160,22755.666666666668,22755.666666666668,0.0
core,test_ood_burst,13011170676169157331,18713.958333333332,18713.958333333332,0.0
core,test_ood_burst,13054915418223995454,18431.291666666668,18431.291666666668,0.0
core,test_ood_burst,13075245669445980932,33359.875,33359.875,0.0
core,test_ood_burst,13086972564704886504,18114.5,18114.5,0.0
core,test_ood_burst,13170650308123665183,28066.833333333332,28066.833333333332,0.0
core,test_ood_burst,13190587400857965869,16657.958333333332,16657.958333333332,0.0
core,test_ood_burst,13323699173144567882,22059.291666666668,22059.291666666668,0.0
core,test_ood_burst,13451630790900776320,31168.25,31168.25,0.0
core,test_ood_burst,13491309076536976679,21596.458333333332,21596.458333333332,0.0
